"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cell_type","gene"
2.89024555206907e-38,0.761329477455312,0.681,0.441,8.77391842241608e-34,"Activated Monocytes","SLC2A3"
3.94397537719987e-38,-0.827112793777037,0.561,0.717,1.19727260525656e-33,"Activated Monocytes","RPL9"
6.80939485391427e-38,0.707307113257118,0.824,0.696,2.06712799580275e-33,"Activated Monocytes","SERPINA1"
7.2689974169066e-38,1.42243913541632,0.457,0.219,2.20664954585034e-33,"Activated Monocytes","SAMD9L"
1.03389586448513e-37,0.978096503655689,0.622,0.413,3.1385976758175e-33,"Activated Monocytes","IFI16"
1.05493868649259e-37,-1.20961705113946,0.307,0.505,3.20247737058556e-33,"Activated Monocytes","CRTAP"
1.19590749419091e-37,-0.981712332389602,0.448,0.629,3.63041638011534e-33,"Activated Monocytes","ALDH2"
1.71955082388512e-37,1.4028330173294,0.426,0.188,5.22004043606805e-33,"Activated Monocytes","SOCS3"
4.48999295174503e-37,-0.653223385382069,0.788,0.858,1.36302716036124e-32,"Activated Monocytes","FGL2"
4.86383093330331e-37,-0.799996129146619,0.571,0.721,1.47651315642289e-32,"Activated Monocytes","RPL10A"
1.3630073578564e-36,-1.06148121620369,0.381,0.575,4.13768143624468e-32,"Activated Monocytes","TSC22D3"
1.63618333126527e-36,1.28512507238595,0.485,0.252,4.96696173872198e-32,"Activated Monocytes","DDX60L"
2.02240355105516e-36,-1.42702886950916,0.163,0.347,6.13941045993814e-32,"Activated Monocytes","HLA-DMA"
6.96558313561715e-36,-1.04577176097817,0.345,0.545,2.1145420724793e-31,"Activated Monocytes","EIF3L"
1.47217842459523e-35,-1.08469892204787,0.349,0.537,4.46909204354374e-31,"Activated Monocytes","PCBP2"
2.0333326629527e-35,1.36231712504537,0.423,0.193,6.17258796492551e-31,"Activated Monocytes","CCR1"
2.13932104534142e-35,0.689159855223831,0.824,0.692,6.49433689734296e-31,"Activated Monocytes","CTSD"
2.77638370543035e-35,-0.551852510236444,0.852,0.91,8.42826801457492e-31,"Activated Monocytes","RPL11"
1.19525104542287e-34,1.39103436726385,0.413,0.191,3.62842359859019e-30,"Activated Monocytes","PLSCR1"
1.22613400538402e-34,0.67541655963601,0.817,0.67,3.72217500014427e-30,"Activated Monocytes","SERPINB1"
8.98302788390715e-34,1.90693629935584,0.309,0.105,2.72697777471769e-29,"Activated Monocytes","LY6E"
3.11676076213513e-33,0.973568079014367,0.567,0.346,9.46155064561361e-29,"Activated Monocytes","CCND3"
5.3335702856575e-33,-0.821435932806888,0.343,0.556,1.61911193161705e-28,"Activated Monocytes","CD52"
5.64528637913308e-33,-1.3970709319623,0.175,0.352,1.71373958611343e-28,"Activated Monocytes","PABPC4"
5.96534281172754e-33,1.55669611828878,0.33,0.119,1.81089911735613e-28,"Activated Monocytes","HIP1"
7.57212422725098e-33,-0.900427951436178,0.443,0.62,2.29866975166658e-28,"Activated Monocytes","GLTSCR2"
1.24810145431672e-32,1.21728776026399,0.433,0.213,3.78886158486928e-28,"Activated Monocytes","DTX3L"
1.35705937487585e-32,-1.15140973054201,0.257,0.446,4.11962514431062e-28,"Activated Monocytes","C1orf63"
2.50303626770436e-32,-0.506585408365324,0.844,0.878,7.59846719787012e-28,"Activated Monocytes","RPL31"
2.64488369398203e-32,-1.26851143765501,0.194,0.374,8.02907342982126e-28,"Activated Monocytes","IL13RA1"
7.84032735684028e-32,-0.602660115060546,0.737,0.838,2.380088175716e-27,"Activated Monocytes","CD44"
8.98583023733814e-32,-1.15345863007434,0.27,0.453,2.72782848514874e-27,"Activated Monocytes","MIS18BP1"
1.00960218237215e-31,1.39365968394908,0.368,0.157,3.06484934502712e-27,"Activated Monocytes","AQP9"
4.95938731384192e-31,-0.80199722317859,0.487,0.649,1.50552120686299e-26,"Activated Monocytes","BTF3"
1.35829640951911e-30,0.790429233846774,0.616,0.394,4.12338041037717e-26,"Activated Monocytes","STAT1"
1.98889358483593e-30,1.09948798662095,0.473,0.259,6.03768425548644e-26,"Activated Monocytes","BLVRA"
2.084837500382e-30,0.753929422762187,0.681,0.49,6.32894119990965e-26,"Activated Monocytes","CDC42EP3"
3.03290534155641e-30,0.599496509334733,0.828,0.71,9.20699074536279e-26,"Activated Monocytes","TYMP"
4.237156592397e-30,0.891162039177979,0.541,0.314,1.28627362675396e-25,"Activated Monocytes","UBE2J1"
4.46882117564063e-30,-0.720123108440789,0.585,0.707,1.35660004428923e-25,"Activated Monocytes","CALM2"
6.52636101531491e-30,1.34234693549765,0.455,0.259,1.98120741341915e-25,"Activated Monocytes","CALR"
8.95365258123127e-30,-0.664825002405232,0.723,0.812,2.71806031408438e-25,"Activated Monocytes","SAT1"
1.30742979595143e-29,-1.18323127870836,0.249,0.427,3.96896463156975e-25,"Activated Monocytes","BTG2"
1.35765397991293e-29,-0.796732433874049,0.508,0.664,4.12143018682167e-25,"Activated Monocytes","CSF3R"
3.11980487085164e-29,-0.567219803068471,0.751,0.823,9.47079164644431e-25,"Activated Monocytes","CST3"
1.29409657826289e-28,1.65616261733857,0.307,0.121,3.92848898263265e-24,"Activated Monocytes","IDH1"
2.08572146551473e-28,-0.57172921968488,0.747,0.83,6.33162465286308e-24,"Activated Monocytes","TNFRSF1B"
2.45006809195018e-28,1.28865057837455,0.354,0.155,7.43767170673316e-24,"Activated Monocytes","BCL2A1"
3.10507190152443e-28,0.527031583072437,0.829,0.712,9.42606677145773e-24,"Activated Monocytes","ANXA2"
5.53832767463471e-28,-0.933392313132186,0.422,0.584,1.68127013218886e-23,"Activated Monocytes","SORL1"
1.35530471460794e-27,0.947939518462507,0.538,0.34,4.11429852213533e-23,"Activated Monocytes","ANXA6"
2.26910301985315e-27,-1.02298145321978,0.308,0.48,6.8883160373682e-23,"Activated Monocytes","MAP3K3"
2.65605269142455e-27,0.847390384418593,0.586,0.392,8.06297915535751e-23,"Activated Monocytes","STAT3"
2.98005523860875e-27,-0.608407751622757,0.678,0.791,9.04655368784458e-23,"Activated Monocytes","AMICA1"
3.70540746577189e-27,-0.579926064266199,0.752,0.815,1.12485054438437e-22,"Activated Monocytes","RPS18"
1.13845805147102e-26,0.919944277155426,0.532,0.336,3.45601710685058e-22,"Activated Monocytes","ANPEP"
1.25104234908019e-26,1.18820784612287,0.431,0.241,3.79778925910273e-22,"Activated Monocytes","TRIM22"
1.6612014150155e-26,-0.7079588232505,0.585,0.712,5.04290913556256e-22,"Activated Monocytes","KLF4"
1.96136031884481e-26,-0.518563303368102,0.772,0.833,5.95410151991719e-22,"Activated Monocytes","RPS12"
3.94379673685257e-26,0.991010623408693,0.392,0.196,1.19721837540633e-21,"Activated Monocytes","MXD1"
4.59966801582496e-26,-1.40192472193825,0.119,0.259,1.39632121956398e-21,"Activated Monocytes","GAPT"
6.72301244789657e-26,0.591836154271838,0.769,0.605,2.04090488880796e-21,"Activated Monocytes","ITGAM"
1.36785171613879e-25,-1.14555291723496,0.227,0.388,4.15238745468253e-21,"Activated Monocytes","CIRBP"
2.66923420551735e-25,-1.08617181659261,0.231,0.393,8.10299427768903e-21,"Activated Monocytes","NPM1"
3.47337846625121e-25,0.547892199068801,0.759,0.591,1.05441350099988e-20,"Activated Monocytes","GAPDH"
4.4554872641009e-25,-1.18017448763194,0.193,0.351,1.35255226876311e-20,"Activated Monocytes","HNRNPA0"
1.06719883255396e-24,1.27703607868044,0.292,0.115,3.23969549598405e-20,"Activated Monocytes","LAIR1"
1.07981947098698e-24,-0.756310669771172,0.529,0.667,3.27800796807517e-20,"Activated Monocytes","USP15"
1.18990851448452e-24,-0.985550200268031,0.27,0.432,3.61220527742067e-20,"Activated Monocytes","EEF1B2"
1.84446662349823e-24,-0.72939979140699,0.442,0.594,5.59924732895358e-20,"Activated Monocytes","NBPF10"
2.21966010201999e-24,-0.535351997575548,0.761,0.831,6.73822217170207e-20,"Activated Monocytes","RPS8"
8.32335102860398e-24,-1.09923447830071,0.252,0.404,2.52671967175331e-19,"Activated Monocytes","LINC00936"
8.35208267981135e-24,0.853116548187999,0.473,0.286,2.53544173911033e-19,"Activated Monocytes","LAP3"
1.3237066951541e-23,-1.35249313456427,0.124,0.256,4.01837641447931e-19,"Activated Monocytes","CMTM3"
2.59132938907878e-23,-0.750400452561181,0.455,0.593,7.86649862642644e-19,"Activated Monocytes","TMEM66"
3.40669345202759e-23,-0.601563583597642,0.644,0.734,1.03416993123202e-18,"Activated Monocytes","CCNI"
3.45239536422204e-23,0.879211007890794,0.525,0.35,1.04804366071688e-18,"Activated Monocytes","GCA"
4.00512563489189e-23,1.04980571503052,0.367,0.19,1.21583598898413e-18,"Activated Monocytes","HIST1H1E"
4.44649189767746e-23,-0.855889212237737,0.395,0.552,1.34982154537795e-18,"Activated Monocytes","JMJD1C"
4.63346342399927e-23,0.954977281735513,0.573,0.425,1.40658049162346e-18,"Activated Monocytes","CYP1B1"
4.77348443971502e-23,1.20676761379833,0.365,0.193,1.44908667136429e-18,"Activated Monocytes","SAMD9"
7.680743391877e-23,-0.788182398989348,0.41,0.563,2.3316432714721e-18,"Activated Monocytes","HNRNPDL"
7.80280543020505e-23,-0.906610755144692,0.341,0.494,2.36869764444735e-18,"Activated Monocytes","NLRP1"
1.31823911759444e-22,1.21724812491324,0.313,0.142,4.00177848928144e-18,"Activated Monocytes","GBP1"
1.46012629016998e-22,-1.16730631910026,0.173,0.321,4.432505379069e-18,"Activated Monocytes","IER5"
3.43276651759089e-22,-1.19309877007923,0.192,0.336,1.04208493174507e-17,"Activated Monocytes","MID1IP1"
3.77126375920142e-22,1.00878405595412,0.415,0.244,1.14484253938078e-17,"Activated Monocytes","OAS1"
4.171248030949e-22,1.43703281534321,0.27,0.111,1.26626576475519e-17,"Activated Monocytes","CD82"
4.23806592696241e-22,1.10685208559484,0.345,0.171,1.28654967344798e-17,"Activated Monocytes","DBI"
4.31437115686004e-22,-0.659513928910399,0.481,0.626,1.309713652088e-17,"Activated Monocytes","EIF3H"
5.63981747463764e-22,-1.06656181800906,0.234,0.38,1.71207939077575e-17,"Activated Monocytes","SLC25A5"
5.88232253392715e-22,1.36795126202076,0.274,0.114,1.78569665162426e-17,"Activated Monocytes","SPTBN1"
5.89345437827764e-22,0.548308686408914,0.768,0.65,1.78907594561374e-17,"Activated Monocytes","CD36"
5.95099535951729e-22,0.788878618464998,0.481,0.291,1.80654366128866e-17,"Activated Monocytes","RRBP1"
8.07811047143426e-22,0.84899593170781,0.412,0.23,2.4522719958133e-17,"Activated Monocytes","NFE2"
8.29149111803237e-22,-1.20748147350265,0.138,0.273,2.51704795870109e-17,"Activated Monocytes","YPEL3"
1.17063139832478e-21,0.917063783570562,0.509,0.344,3.55368573589454e-17,"Activated Monocytes","NAIP"
1.17775241368252e-21,0.532255251392166,0.78,0.643,3.57530300221603e-17,"Activated Monocytes","CALM1"
1.18019333862595e-21,0.771708106553757,0.575,0.417,3.5827129180668e-17,"Activated Monocytes","HMGB2"
1.33261340667477e-21,0.907814237669065,0.449,0.273,4.04541451864259e-17,"Activated Monocytes","TMPO"
2.06726316937873e-21,-0.63768606685164,0.578,0.69,6.275590803283e-17,"Activated Monocytes","RPS27A"
2.31785334790115e-21,1.11909808911335,0.375,0.205,7.03630740822352e-17,"Activated Monocytes","EIF2AK2"
3.08981088142163e-21,-0.899956273976013,0.352,0.493,9.37973889273163e-17,"Activated Monocytes","RSL1D1"
3.89580204183923e-21,0.972775705581667,0.639,0.522,1.18264862584113e-16,"Activated Monocytes","MTRNR2L1"
7.66286885177805e-21,0.593192846751421,0.672,0.513,2.32621709733426e-16,"Activated Monocytes","CAPN2"
8.78783368390379e-21,-0.531413928947174,0.703,0.782,2.66772267142267e-16,"Activated Monocytes","MT-ND6"
9.0563451192819e-21,-0.751729009862145,0.45,0.59,2.74923468786041e-16,"Activated Monocytes","CNPY3"
1.07839217920857e-20,1.15532883472389,0.295,0.138,3.27367513842346e-16,"Activated Monocytes","MYOF"
2.66485485253412e-20,-0.968662226382266,0.217,0.359,8.08969987583783e-16,"Activated Monocytes","KLF2"
4.01353417328715e-20,-0.890931761979766,0.276,0.42,1.21838856898478e-15,"Activated Monocytes","EIF3F"
7.56068239044279e-20,0.910986598958466,0.376,0.212,2.29519635326672e-15,"Activated Monocytes","STAB1"
7.74586261385392e-20,1.03271046488728,0.336,0.174,2.35141151368763e-15,"Activated Monocytes","RUNX1"
9.16237251153506e-20,-0.575664213542023,0.632,0.716,2.7814214233267e-15,"Activated Monocytes","RPL18A"
1.90034332315233e-19,1.08655124774286,0.308,0.152,5.76887222609352e-15,"Activated Monocytes","IRF7"
2.72270220082267e-19,-0.849925834757998,0.301,0.443,8.26530707103738e-15,"Activated Monocytes","SEPT9"
3.61871762528735e-19,-0.697633867835064,0.543,0.66,1.09853410950848e-14,"Activated Monocytes","LRRK2"
3.69577624751288e-19,-0.883529961616824,0.294,0.439,1.12192679545748e-14,"Activated Monocytes","EVI2A"
4.42408289895749e-19,-1.25931894315504,0.176,0.301,1.34301884563652e-14,"Activated Monocytes","NR4A2"
4.45485811013924e-19,-0.623844374904841,0.548,0.667,1.35236127649497e-14,"Activated Monocytes","ZFP36"
5.45601874977365e-19,0.661840127090167,0.588,0.442,1.65628361186879e-14,"Activated Monocytes","CAPZA1"
6.8380878362164e-19,0.829807200963602,0.45,0.282,2.07583832444021e-14,"Activated Monocytes","FLOT1"
6.95977759591816e-19,-0.62292810985152,0.515,0.635,2.11277968479288e-14,"Activated Monocytes","RPL22"
7.23951922113662e-19,0.629111280030051,0.577,0.407,2.19770084996044e-14,"Activated Monocytes","CAPG"
7.49844258315737e-19,-0.964810886721256,0.222,0.359,2.27630221496908e-14,"Activated Monocytes","RPL21"
7.52422832690289e-19,1.17429932655588,0.268,0.121,2.28412999319791e-14,"Activated Monocytes","TRIM14"
1.03424445757765e-18,-0.528515890066405,0.64,0.735,3.13965589986848e-14,"Activated Monocytes","SRRM2"
1.11687991733583e-18,-1.11680692482892,0.169,0.295,3.39051236505638e-14,"Activated Monocytes","CD300LF"
1.3337969924708e-18,1.209864291255,0.293,0.146,4.0490075300436e-14,"Activated Monocytes","IFI27L2"
1.35958713971425e-18,-0.631003138087322,0.531,0.638,4.12729868003054e-14,"Activated Monocytes","SRSF5"
7.85609018559775e-18,0.699425262863424,0.503,0.339,2.38487329764191e-13,"Activated Monocytes","EZR"
9.07302043900323e-18,1.21898655404473,0.265,0.124,2.75429681466821e-13,"Activated Monocytes","LILRB4"
9.58312763001421e-18,0.852470205264437,0.39,0.234,2.90915005464342e-13,"Activated Monocytes","YWHAG"
1.00616928858122e-17,1.0333009502934,0.306,0.16,3.05442810934601e-13,"Activated Monocytes","CUL1"
2.01610615588437e-17,-0.666657355106023,0.671,0.744,6.12029345741818e-13,"Activated Monocytes","JUN"
2.30835647110181e-17,1.05866235350285,0.288,0.143,7.00747773932375e-13,"Activated Monocytes","ALOX5AP"
2.43591161278845e-17,0.660959406506836,0.538,0.381,7.39469688294189e-13,"Activated Monocytes","PTPN12"
2.44902177605743e-17,-0.630779064588413,0.566,0.656,7.43449540557753e-13,"Activated Monocytes","RPS5"
2.94270635815839e-17,0.654183418698242,0.467,0.307,8.93317369146141e-13,"Activated Monocytes","RBMS1"
3.59696623103244e-17,-0.958797924831971,0.225,0.354,1.09193103875452e-12,"Activated Monocytes","CCDC88B"
4.45321786669143e-17,-1.11077135395014,0.147,0.265,1.35186334779152e-12,"Activated Monocytes","GAS5"
4.61587740017251e-17,0.658500096659886,0.55,0.397,1.40124190237037e-12,"Activated Monocytes","EMB"
4.96372231415119e-17,1.06609791173691,0.257,0.121,1.50683718290688e-12,"Activated Monocytes","HLX"
5.18033086812138e-17,-0.520841676204197,0.684,0.749,1.57259304163561e-12,"Activated Monocytes","ITM2B"
7.42385232877701e-17,0.68622252999708,0.564,0.423,2.25365885144684e-12,"Activated Monocytes","MAPK14"
8.52532964352332e-17,-0.52952819540312,0.709,0.768,2.58803431988437e-12,"Activated Monocytes","RPL35A"
9.91246934485386e-17,0.700324379269946,0.382,0.231,3.00912831901728e-12,"Activated Monocytes","FAM107B"
1.78274654471646e-16,-0.917626838454878,0.178,0.305,5.41188368579575e-12,"Activated Monocytes","FTH1"
1.87000026482194e-16,-0.783640093507095,0.289,0.418,5.67675980391995e-12,"Activated Monocytes","EIF3E"
2.6488603717213e-16,-0.908898500756455,0.322,0.446,8.04114543043436e-12,"Activated Monocytes","JUND"
3.34711834316848e-16,-0.588102578632225,0.596,0.682,1.01608471543565e-11,"Activated Monocytes","LST1"
3.89469305526876e-16,-0.542392813424635,0.558,0.663,1.18231197078794e-11,"Activated Monocytes","RPL24"
4.7280704634426e-16,-0.729846419790783,0.374,0.497,1.43530035058727e-11,"Activated Monocytes","RPSAP58"
4.80060750124787e-16,-0.921615724157057,0.333,0.451,1.45732041915382e-11,"Activated Monocytes","HLA-DRB5"
5.25961583290646e-16,-1.11558614861951,0.178,0.293,1.59666157839541e-11,"Activated Monocytes","C6orf48"
5.43729806396002e-16,-0.837576886601196,0.258,0.385,1.65060057327634e-11,"Activated Monocytes","ZFAS1"
5.57189228601009e-16,0.576529512609072,0.587,0.43,1.69145934126408e-11,"Activated Monocytes","PIK3AP1"
9.64433713179136e-16,0.649978512033841,0.548,0.407,2.9277314230979e-11,"Activated Monocytes","TPM4"
1.07266027201929e-15,-0.664471936202852,0.472,0.572,3.25627478776897e-11,"Activated Monocytes","CFD"
1.1565208895571e-15,0.589643306538369,0.546,0.399,3.5108504644285e-11,"Activated Monocytes","CD55"
1.43345075119393e-15,-0.690998613185297,0.457,0.559,4.35152644539942e-11,"Activated Monocytes","EIF5"
1.45248722426281e-15,0.960452293699083,0.268,0.132,4.40931546669461e-11,"Activated Monocytes","PAG1"
1.59663635759966e-15,0.515411008919345,0.624,0.486,4.8469089907653e-11,"Activated Monocytes","SP100"
1.74948581533381e-15,0.541505525094768,0.646,0.533,5.31091408960885e-11,"Activated Monocytes","CD53"
1.78669826626901e-15,-0.551686068081374,0.63,0.725,5.42387992691282e-11,"Activated Monocytes","DUSP6"
2.12504542868154e-15,-0.583141987720729,0.515,0.629,6.45100040784854e-11,"Activated Monocytes","SULF2"
2.21622060869965e-15,-0.681972740031347,0.377,0.498,6.72778090182951e-11,"Activated Monocytes","BNIP3L"
2.40682573847601e-15,0.706838551862958,0.414,0.258,7.30640089429163e-11,"Activated Monocytes","FAM198B"
3.53747291830044e-15,0.569660267007421,0.513,0.361,1.07387065380846e-10,"Activated Monocytes","RAB10"
3.60153403611748e-15,-0.67177029116626,0.437,0.555,1.09331768734418e-10,"Activated Monocytes","SLC7A7"
4.14043339593264e-15,-0.921954217678052,0.215,0.339,1.25691136600327e-10,"Activated Monocytes","ATG16L2"
4.95216510274361e-15,-0.612920093288466,0.519,0.631,1.50332876023988e-10,"Activated Monocytes","NEAT1"
5.06400429549936e-15,0.717696930021175,0.369,0.226,1.53727978398474e-10,"Activated Monocytes","LILRA5"
5.60606874209794e-15,0.782683410460641,0.344,0.198,1.70183428803867e-10,"Activated Monocytes","TRIM25"
5.82384393063751e-15,0.832674719914589,0.346,0.207,1.76794430202363e-10,"Activated Monocytes","GSR"
5.91147876826465e-15,-0.825049080265856,0.25,0.374,1.7945476096821e-10,"Activated Monocytes","SRSF6"
6.26788002984753e-15,-0.56176767244852,0.538,0.631,1.90274034066081e-10,"Activated Monocytes","RPS28"
9.38979357645663e-15,-0.741931652992501,0.324,0.443,2.85045963600494e-10,"Activated Monocytes","CSF1R"
1.16187344279732e-14,0.57829233029429,0.494,0.344,3.52709921029982e-10,"Activated Monocytes","MYD88"
1.54513829642278e-14,-0.941465311359162,0.173,0.287,4.69057632645064e-10,"Activated Monocytes","EIF3CL"
1.56085422475831e-14,-0.533668884356447,0.664,0.748,4.7382851700988e-10,"Activated Monocytes","PPP1R15A"
1.61774147606369e-14,1.13157104291084,0.266,0.142,4.91097779888655e-10,"Activated Monocytes","SWAP70"
2.6075361986296e-14,-0.959873713798163,0.204,0.317,7.91569763817987e-10,"Activated Monocytes","OXA1L"
2.66260609861644e-14,0.568164957326427,0.582,0.457,8.08287333356993e-10,"Activated Monocytes","TMEM123"
2.79454537469476e-14,-0.585056649933125,0.487,0.601,8.4834013939609e-10,"Activated Monocytes","PLEKHO1"
3.21391450077907e-14,-0.995342181501785,0.176,0.286,9.75648025001503e-10,"Activated Monocytes","PABPC3"
3.28100790312296e-14,1.00143570372059,0.267,0.139,9.96015569151036e-10,"Activated Monocytes","IL1RN"
4.48664312988235e-14,0.657665989007377,0.449,0.309,1.36201025493839e-09,"Activated Monocytes","RPN2"
4.73433884753263e-14,0.546785751770196,0.554,0.42,1.43720324394548e-09,"Activated Monocytes","PARP14"
5.06563419767798e-14,-0.826078614760314,0.23,0.351,1.5377745733891e-09,"Activated Monocytes","MARCKS"
5.29795541010042e-14,-0.710362803468305,0.301,0.42,1.60830032384418e-09,"Activated Monocytes","PLXNB2"
5.84681529244575e-14,0.801828467852142,0.347,0.218,1.77491771832776e-09,"Activated Monocytes","ASGR2"
